plate,mjd,fiberid,specobjid,bestobjid,elodiervfinal,teffadop,fehadop,loggadop,teffspec,fehspec,psfmag_u,psfmag_g,psfmag_r,psfmag_i,psfmag_z,psfmagErr_u,psfmagErr_g,psfmagErr_r,psfmagErr_i,psfmagErr_z,ra,dec,u,g,r,i,z,specobjid1,class,subclass,z1,plate1,mjd1,fiberid1,elodieBV,elodieTEff,elodieLogG,elodieFeH,elodieZ,elodieZErr
1149,53003,304,1293742606227892224,1237648721205461797,67.26352,6362.806,-0.8889225,3.68875,6444.786,-0.8433187,20.64429,19.6819,19.37236,19.25965,19.16037,0.05351243,0.01787702,0.01786728,0.01931424,0.05602566,122.257105952879,-0.0549925400791915,20.68206,19.6905,19.37788,19.27524,19.15367,1293742606227892224,STAR,F5,0.0001992939,1149,53003,304,0.378,6061,3.58,-1.07,0.0002000168,2.94253E-05
1149,53003,305,1293742881105799168,1237648721205461142,151.1517,6597.31,-2.419591,4.223681,6607.625,-2.39384,19.14479,18.22149,17.98474,17.90274,17.87772,0.02155271,0.01422118,0.01293294,0.01226822,0.02153509,122.245835022206,-0.163804362481109,19.14536,18.21378,17.98357,17.90801,17.87217,1293742881105799168,STAR,A0,0.0004046283,1149,53003,305,0,7000,2,-2.5,0.0004798377,1.574902E-05
1149,53003,307,1293743430861613056,1237648721205396182,106.4903,6328.527,-0.6279451,3.383855,6331.9,-0.5922872,20.71063,19.57384,19.26442,19.18113,19.1985,0.05750308,0.01605466,0.01840739,0.03716955,0.06868763,122.155239791218,-0.121085057302712,20.72559,19.56911,19.27607,19.18988,19.21381,1293743430861613056,STAR,F2,0.0003256421,1149,53003,307,0,6000,4,-1.5,0.0003308631,2.398544E-05
1149,53003,309,1293743980617426944,1237648721205461701,104.9818,6468.042,-0.7559478,3.507947,6523.07,-0.7559478,20.41044,19.45334,19.18389,19.07266,19.12431,0.04566772,0.0168734,0.01645262,0.01702672,0.04835324,122.214162507432,-0.109110005362427,20.43281,19.45222,19.18551,19.07546,19.12916,1293743980617426944,STAR,F5,0.0002986378,1149,53003,309,0,6000,4,-1.5,0.0003258314,2.022907E-05
1149,53003,310,1293744255495333888,1237648721205395625,31.34326,6178.047,-0.4995163,3.537103,6170.792,-0.4572432,18.19196,16.99359,16.65512,16.46905,16.48112,0.028001,0.02367679,0.02381976,0.02749547,0.01951993,122.127465545095,-0.206572697470432,18.18684,17.01681,16.66259,16.52539,16.49383,1293744255495333888,STAR,F5,8.019721E-05,1149,53003,310,0,6000,4,-1,8.019968E-05,5.175925E-06
1149,53003,341,1293752776710449152,1237648721742332496,89.72247,6465.754,-1.108373,3.514487,6504.674,-1.048543,20.48093,19.32961,19.04682,18.99375,18.91669,0.04884816,0.01449125,0.01583465,0.01816396,0.04438574,122.259115435542,0.391760081477033,20.50643,19.33539,19.04822,18.99195,18.91441,1293752776710449152,STAR,F5,0.0002510593,1149,53003,341,0.331,6724,4.11,-0.55,0.0002749318,2.51574E-05
1149,53003,346,1293754151099983872,1237648721742267210,94.39008,6325.894,-0.7451408,3.564125,6337.14,-0.756894,20.47266,19.43674,19.13723,19.03319,18.97841,0.04867758,0.01390526,0.01467106,0.01819099,0.04682453,122.178827739068,0.335132793662745,20.47309,19.43732,19.14547,19.03196,18.98349,1293754151099983872,STAR,F5,0.0002950419,1149,53003,346,0,6000,4,-1.5,0.0002905012,2.010228E-05
1149,53003,347,1293754425977890816,1237648721742332709,71.51608,6100.649,-0.7591993,3.938747,6133.031,-0.7309231,19.40624,18.36645,17.9795,17.87338,17.86573,0.02474158,0.01228953,0.01261152,0.01370218,0.0235314,122.349313920778,0.216981679374816,19.42728,18.36715,17.98952,17.87749,17.86819,1293754425977890816,STAR,F5,0.0002040312,1149,53003,347,0,6000,4,-1,0.0002142018,8.490909E-06
1149,53003,348,1293754700855797760,1237648721742397916,242.956,6325.395,-1.788863,3.363554,6376.721,-1.467499,20.33586,19.41204,19.10105,18.97951,19.00138,0.04421075,0.01368005,0.01428599,0.01621203,0.04566302,122.362903942171,0.392869529245841,20.32714,19.39957,19.09749,18.9776,18.95743,1293754700855797760,STAR,A0,0.0006879722,1149,53003,348,0,6000,4,-2.5,0.0007860639,2.365053E-05
1149,53003,350,1293755250611611648,1237648721742332691,116.145,6646.838,-0.6801949,3.673761,6645.598,-0.6801949,20.66481,19.59587,19.34731,19.30282,19.29859,0.05339475,0.01581666,0.01879938,0.02084042,0.05835082,122.336768749819,0.335136214872649,20.63904,19.57719,19.33219,19.29109,19.3231,1293755250611611648,STAR,F5,0.0003715316,1149,53003,350,0,7000,4,-1,0.0003630679,3.142356E-05
1149,53003,353,1293756075245332480,1237648721205461252,266.425,5898.211,-1.603216,3.653936,5936.881,-1.555247,18.4649,17.35273,16.92633,16.72472,16.67932,0.01660606,0.01366375,0.01211399,0.01088844,0.01478875,122.274625600628,-0.0192459304731667,18.45035,17.34563,16.92556,16.74529,16.67807,1293756075245332480,STAR,F5,0.0008677177,1149,53003,353,0,6000,4,-1.5,0.0008643481,7.979791E-06
1149,53003,383,1293764321582540800,1237648721742528997,90.22282,6161.823,-0.6003116,4.079301,6188.976,-0.5864751,19.23523,18.13662,17.76635,17.66057,17.60292,0.02421331,0.01322639,0.01022222,0.01287125,0.02117944,122.669115479036,0.397258890412728,19.24155,18.13627,17.76896,17.65367,17.61128,1293764321582540800,STAR,F2,0.0002560621,1149,53003,383,0.465,5935,4.24,-0.54,0.0002766007,7.935731E-06
1149,53003,386,1293765146216261632,1237648721742529121,258.4665,6214.044,-1.144192,3.70229,6227.311,-1.199384,20.46114,19.42685,19.10256,18.97847,18.98263,0.04498522,0.01576638,0.0134217,0.01595963,0.04388305,122.712362744177,0.27728336749955,20.45364,19.42469,19.10916,18.98385,18.99157,1293765146216261632,STAR,F5,0.000809574,1149,53003,386,0,6000,4,-1.5,0.0008378013,2.48245E-05
1149,53003,395,1293767620117424128,1237648721742397470,69.13216,5980.489,-0.2197775,4.07933,6011.157,-0.238264,18.5195,17.30165,16.88498,16.69995,16.69549,0.01839191,0.01012533,0.008845152,0.01019761,0.01492693,122.370412729183,0.232829161016002,18.54946,17.29756,16.8816,16.706,16.68546,1293767620117424128,STAR,G2,0.0001864961,1149,53003,395,0.545,5913,4.4,-0.01,0.0002062499,4.282565E-06
1149,53003,399,1293768719629051904,1237648721205526960,124.5473,6228.648,-0.9289228,3.478197,6255.025,-0.9289228,21.05346,19.98207,19.6179,19.47529,19.51059,0.1538366,0.6126518,0.3704829,0.4359141,0.07384434,122.494743700598,-0.00561582004262769,21.05148,19.97265,19.60847,19.46293,19.48811,1293768719629051904,STAR,G0,0.000357381,1149,53003,399,0,6000,4,-1.5,0.0003910949,2.122529E-05
1149,53003,423,1293775316698818560,1237648721742594645,117.6963,6820.456,-0.8930997,3.626631,6815.262,-0.8930997,20.35421,19.40871,19.21568,19.16688,19.20738,0.03967279,0.01436891,0.01673448,0.01500938,0.05204892,122.824881725879,0.304393073564125,20.39634,19.40349,19.21746,19.16222,19.18398,1293775316698818560,STAR,A0,0.000263162,1149,53003,423,0.287,7134,3.863,-0.07,0.0003682423,2.606315E-05
1149,53003,424,1293775591576725504,1237648721742529155,139.6017,6713.522,-0.9840736,3.602878,6725.346,-0.9840736,20.26151,19.19697,18.97562,18.93031,18.88777,0.04096955,0.01498397,0.01270957,0.01568754,0.04138158,122.722974819003,0.413014795787146,20.25729,19.17802,18.95351,18.90836,18.86315,1293775591576725504,STAR,A0,0.0003562839,1149,53003,424,0,7000,4,-1,0.000441311,2.250385E-05
1149,53003,426,1293776141332539392,1237648721742529302,425.2651,6048.626,-1.821243,2.360004,6071.963,-1.418832,20.96427,19.90679,19.56806,19.40232,19.35127,0.06282292,0.0183048,0.01636189,0.01931395,0.05771776,122.780155089858,0.328076901087958,20.96677,19.87212,19.52881,19.37552,19.28794,1293776141332539392,STAR,F5,0.001373556,1149,53003,426,0.439,5952,4.22,-1.45,0.001394182,4.124317E-05
1149,53003,431,1293777515722074112,1237648721205658365,83.00524,6400.332,-0.551535,3.777648,6504.815,-0.8031393,20.50063,19.50266,19.20028,19.0744,19.04473,0.04726089,0.01440395,0.01381744,0.01673846,0.04595618,122.752845135074,-0.0333287076637688,20.51224,19.4845,19.18862,19.0635,19.02343,1293777515722074112,STAR,F5,0.0002622122,1149,53003,431,0.382,6275,4.03,-0.57,0.0002525255,2.14412E-05
1149,53003,499,1293796207419746304,1237648721205854959,69.4435,6436.679,-0.9787616,3.228837,6549.582,-0.8376483,20.69162,19.71396,19.39197,19.31063,19.29221,0.05470668,0.01620227,0.01527924,0.01885185,0.05349776,123.215194490837,-0.0272536567351471,20.6904,19.7116,19.39539,19.33062,19.28922,1293796207419746304,STAR,F5,0.0002178211,1149,53003,499,0.382,6604,3.999,-0.2,0.0002072884,2.757528E-05
1149,53003,512,1293799780832536576,1237648721206051695,96.30623,6274.479,-0.9156306,3.416467,6314.596,-0.9038868,20.33663,19.42336,19.08118,19.00119,18.89087,0.05304746,0.01623354,0.01187618,0.01357395,0.04188447,123.685211370322,-0.0370533620462174,20.38625,19.40762,19.07385,19.00379,18.86713,1293799780832536576,STAR,F5,0.0003053266,1149,53003,512,0.382,6604,3.999,-0.2,0.0002968928,2.363691E-05
1149,53003,517,1293801155222071296,1237648721206051213,144.9087,6190.184,-0.5378222,3.951526,6113.858,-0.5378222,20.66441,19.76912,19.34199,19.21409,19.18142,0.08400818,0.03251643,0.03422014,0.03093206,0.05442807,123.671017386579,-0.00349059702500968,20.84211,19.76857,19.34061,19.22779,19.19124,1293801155222071296,STAR,F2,0.0004485237,1149,53003,517,0.486,5790,3.7,-0.65,0.0004590133,2.092302E-05
1149,53003,560,1293812974972069888,1237648721206117048,131.8246,6294.958,-1.017305,3.582834,6311.927,-0.965973,20.70626,19.66489,19.33208,19.27421,19.24197,0.05893075,0.01513916,0.01356864,0.01767187,0.05022788,123.78882687068,-0.0426322713086169,20.7254,19.6661,19.33586,19.27045,19.22082,1293812974972069888,STAR,F5,0.0004308382,1149,53003,560,0.382,6275,4.03,-0.57,0.0004153694,2.291091E-05
1149,53003,632,1293832766181369856,1237648721206444424,88.53541,6321.705,-0.4997089,3.982772,6348.32,-0.4776661,20.7289,19.65431,19.31591,19.21585,19.21645,0.05302551,0.01410301,0.01503027,0.03391777,0.05131413,124.447606615821,-0.0425474136445068,20.74167,19.63917,19.30452,19.2114,19.18608,1293832766181369856,STAR,F5,0.0002601671,1149,53003,632,0.44,6266,4.07,-0.16,0.0002709721,2.865909E-05
1149,53003,638,1293834415448811520,1237648721206510080,83.86686,6377.173,-0.8696061,4.77708,6360.936,-0.9756089,20.79801,19.8492,19.54213,19.45899,19.35552,0.05470969,0.01523432,0.01714968,0.02076981,0.05579196,124.643937978279,-0.0140976924458368,20.83319,19.85482,19.54786,19.46823,19.35531,1293834415448811520,STAR,F5,0.0002523677,1149,53003,638,0,6500,4,-0.5,0.0002553996,3.588836E-05
3185,54829,51,3586005303084294144,1237649961380085787,-0.04697828,5969.509,-0.6006755,3.9327,6037.19,-0.600194,17.42089,16.2526,15.72769,15.51951,15.4712,0.01635893,0.01356043,0.01615977,0.01680187,0.01226097,47.1251999948493,-8.49533610945391,17.40545,16.21244,15.72555,15.54928,15.47411,3586005303084294144,STAR,G2,-3.100801E-05,3185,54829,51,0.539,5373,4.37,-1.08,-2.450688E-05,3.713357E-06
3185,54829,52,3586005577962201088,1237649961380151381,39.67132,5436.496,-0.5999622,4.456373,5447.547,-0.5578102,18.42256,16.94872,16.35003,16.1092,15.99603,0.02053488,0.0181037,0.01528377,0.0138734,0.01484119,47.2670424437396,-8.34482932218003,18.41506,16.92753,16.33045,16.09873,15.97726,3586005577962201088,STAR,F9,8.979277E-05,3185,54829,52,0.717,5426,4.5,-0.04,0.0001079791,4.064363E-06
3185,54829,59,3586007502107549696,1237649961380282470,83.2077,5462.823,-2.570259,1.938109,5487.108,-2.645063,20.0717,19.04416,18.5284,18.25334,18.17897,0.04740461,0.02229363,0.02119977,0.02094895,0.03222269,47.4685681071378,-8.35032369187679,20.09649,19.02712,18.52314,18.26397,18.17374,3586007502107549696,STAR,F5,0.0002701071,3185,54829,59,0,5000,2,0,0.0002532009,3.083139E-05
3185,54829,82,3586013824299409408,1237649961380020310,224.8476,5938.719,-1.741149,4.403129,6023.649,-1.619695,19.33559,18.26418,17.78681,17.53686,17.41459,0.02451683,0.0150738,0.01670729,0.0156241,0.02283099,46.9615343367236,-8.50193574396417,19.32555,18.25751,17.77762,17.52823,17.41034,3586013824299409408,STAR,F5,0.0007272445,3185,54829,82,0,6000,4,-1.5,0.0007256608,1.341054E-05
3185,54829,87,3586015198688944128,1237649961380085840,14.57468,4788.638,-0.8206267,4.53369,4811.213,-0.9055225,20.45294,18.48159,17.59734,17.22006,16.98892,0.05597988,0.01484905,0.01666378,0.01725687,0.01630071,47.0910518694922,-8.34880754624413,20.45183,18.48247,17.60864,17.22694,17,3586015198688944128,STAR,K3,2.218678E-05,3185,54829,87,0.983,4576,4.414,-0.39,2.426572E-05,4.737697E-06
3185,54829,90,3586016023322664960,1237649961380020227,135.4061,5233.212,-1.197275,2.799855,5233.77,-1.260889,17.52049,16.07212,15.42607,15.13135,14.98357,0.009554492,0.01411064,0.0160192,0.01474884,0.01641661,46.8739938859971,-8.48067922020431,17.54075,16.06987,15.42802,15.14747,14.9928,3586016023322664960,STAR,F9,0.0004274449,3185,54829,90,0.581,5506,3.8,-0.5,0.0004273159,4.578246E-06
3185,54829,95,3586017397712199680,1237649961380020290,-33.55537,5519.834,-0.7882827,4.21861,5546.538,-0.7684003,19.44114,18.07782,17.46084,17.28058,17.14826,0.02619914,0.0148898,0.01647194,0.01537688,0.02073644,46.8917057041956,-8.53093860569034,19.44163,18.07477,17.48623,17.27516,17.15242,3586017397712199680,STAR,F9,-0.0001476922,3185,54829,95,0.704,5320,4.49,-0.76,-0.0001362788,5.924231E-06
3185,54829,97,3586017947468013568,1237649961380020288,88.70051,4862.692,-0.8099018,4.528968,4837.238,-0.8099018,20.57171,18.77112,17.95364,17.62285,17.43961,0.06144194,0.01589323,0.01684907,0.01567682,0.0227734,46.8777802406796,-8.41687135649162,20.58669,18.76641,17.95977,17.62314,17.43394,3586017947468013568,STAR,K3,0.0002670125,3185,54829,97,0.871,4955,4.47,-0.23,0.0002715229,5.20279E-06
3185,54829,124,3586025369171501056,1237649961379954807,-165.6083,5928.976,-1.570562,3.949777,5995.283,-1.570562,20.72959,19.63559,19.12793,18.96543,18.91034,0.06899256,0.01834952,0.02777415,0.02818708,0.05497877,46.812598851923,-8.35103765167439,20.71813,19.62054,19.1274,18.95084,18.91881,3586025369171501056,STAR,F2,-0.00064112,3185,54829,124,0.429,5769,3.88,-1.61,-0.0005767602,4.080309E-05
3185,54829,129,3586026743561035776,1237649961379954692,0.6773562,5779.728,-0.5216992,4.164947,5801.374,-0.5115206,17.34806,16.06654,15.52953,15.32879,15.23195,0.0203307,0.01278961,0.02516102,0.02399771,0.01793216,46.7414304717356,-8.5266488815071,17.34864,16.0382,15.51697,15.31508,15.23112,3586026743561035776,STAR,F9,-3.083177E-05,3185,54829,129,0.564,5651,4.42,-0.32,-2.209076E-05,3.209296E-06
3185,54829,11,3585994307968016384,1237649961380544571,300.2738,6255.389,-1.096026,3.952773,6261.771,-1.102478,16.78149,15.82362,15.43862,15.26811,15.2213,0.01636834,0.02696225,0.01831146,0.0199495,0.02071765,48.1909285658442,-8.28539302699844,16.76381,15.76347,15.41807,15.27678,15.23572,3585994307968016384,STAR,F5,0.0009669413,3185,54829,11,0,6000,4,-1.5,0.0009772553,5.566808E-06
3186,54833,290,3587196898878005248,1237649961380544571,295.3353,6178.405,-1.10642,3.841086,6220.463,-1.073072,16.78149,15.82362,15.43862,15.26811,15.2213,0.01636834,0.02696225,0.01831146,0.0199495,0.02071765,48.1909285658442,-8.28539302699844,16.76381,15.76347,15.41807,15.27678,15.23572,3585994307968016384,STAR,F5,0.0009669413,3185,54829,11,0,6000,4,-1.5,0.0009772553,5.566808E-06
3186,54853,290,3587196899213549568,1237649961380544571,302.1863,6208.395,-1.09494,3.919241,6236.168,-1.074878,16.78149,15.82362,15.43862,15.26811,15.2213,0.01636834,0.02696225,0.01831146,0.0199495,0.02071765,48.1909285658442,-8.28539302699844,16.76381,15.76347,15.41807,15.27678,15.23572,3585994307968016384,STAR,F5,0.0009669413,3185,54829,11,0,6000,4,-1.5,0.0009772553,5.566808E-06
3185,54829,13,3585994857723830272,1237649961380348064,53.07556,4839.162,-0.5082427,4.528746,4837.643,-0.4930785,20.22312,18.20175,17.3036,16.99583,16.83546,0.04799579,0.01310391,0.02675975,0.02469452,0.02480318,47.7063835027872,-8.24191718868362,20.23828,18.18575,17.33291,17.00639,16.84563,3585994857723830272,STAR,K3,0.0001442158,3185,54829,13,0.95,4775,4.409,-0.12,0.0001526908,3.632123E-06
3185,54829,22,3585997331624992768,1237649961380610162,-178.8116,6026.73,-1.076717,3.213101,6025.464,-1.076717,20.33284,19.33948,18.96688,18.85476,18.73182,0.05103156,0.02962876,0.01610438,0.0226636,0.04718443,48.2370310110952,-8.23692869394673,20.33534,19.32253,18.95957,18.84436,18.7343,3585997331624992768,STAR,F5,-0.0006532928,3185,54829,22,0,6000,4,-1.5,-0.0006208016,2.933728E-05
3186,54853,207,3587174084347273216,1237649961380741254,-21.63254,4278.574,-0.4114152,3.928509,4323.011,-0.4114152,20.70995,17.97117,16.7588,16.2428,15.98015,0.07068654,0.03008186,0.01858209,0.01800388,0.01588477,48.6555392445138,-8.29001544139671,20.71664,17.99714,16.74802,16.24984,15.97799,3587174084347273216,STAR,K7,-9.340882E-05,3186,54853,207,1.069,4382,4.64,-0.28,-9.650856E-05,3.90592E-06
3186,54833,209,3587174633767542784,1237649961380741145,-16.62675,5041.379,-0.4977841,4.417599,4985.897,-0.557893,18.0565,16.26299,15.52653,15.21775,15.01398,0.01883187,0.02976716,0.01843992,0.01789122,0.01516388,48.6102984762025,-8.25624606410298,18.05596,16.27373,15.5267,15.2159,15.02707,3587174634103087104,STAR,K1,-7.360263E-05,3186,54853,209,0.819,5169,4.43,-0.17,-7.839565E-05,3.133218E-06
3186,54853,209,3587174634103087104,1237649961380741145,-16.20243,5065.912,-0.4080024,4.418452,5074.12,-0.4080024,18.0565,16.26299,15.52653,15.21775,15.01398,0.01883187,0.02976716,0.01843992,0.01789122,0.01516388,48.6102984762025,-8.25624606410298,18.05596,16.27373,15.5267,15.2159,15.02707,3587174634103087104,STAR,K1,-7.360263E-05,3186,54853,209,0.819,5169,4.43,-0.17,-7.839565E-05,3.133218E-06
3186,54833,207,3587174084011728896,1237649961380741236,108.6909,5268.7,-2.027419,2.706214,5209.151,-2.0879,19.40551,18.13529,17.59785,17.3288,17.19665,0.02890742,0.03016024,0.01886844,0.01842479,0.0220423,48.6229622813535,-8.31013763327703,19.41172,18.13318,17.57389,17.31748,17.20406,3587176008492621824,STAR,F2,0.0003594113,3186,54853,214,0.624,5100,2.73,-1.82,0.0003903469,1.466288E-05
3186,54853,214,3587176008492621824,1237649961380741236,124.3231,5213.711,-2.135539,2.407757,5147.627,-2.12948,19.40551,18.13529,17.59785,17.3288,17.19665,0.02890742,0.03016024,0.01886844,0.01842479,0.0220423,48.6229622813535,-8.31013763327703,19.41172,18.13318,17.57389,17.31748,17.20406,3587176008492621824,STAR,F2,0.0003594113,3186,54853,214,0.624,5100,2.73,-1.82,0.0003903469,1.466288E-05
3186,54833,256,3587187553029169152,1237649961380675669,-0.33128,5986.408,-0.4970132,3.693605,6055.348,-0.4165883,19.80632,18.6331,18.16518,18.01809,17.92939,0.04125699,0.0274656,0.0196393,0.01784046,0.02721849,48.4368047009377,-8.16148736348685,19.81648,18.61444,18.18103,18.01636,17.92481,3587183979951923200,STAR,G2,-3.158008E-05,3186,54853,243,0.58,5625,4.2,-0.21,-1.672219E-05,9.460411E-06
3186,54853,243,3587183979951923200,1237649961380675669,2.286814,5877.199,-0.536658,3.801699,5915.763,-0.4739197,19.80632,18.6331,18.16518,18.01809,17.92939,0.04125699,0.0274656,0.0196393,0.01784046,0.02721849,48.4368047009377,-8.16148736348685,19.81648,18.61444,18.18103,18.01636,17.92481,3587183979951923200,STAR,G2,-3.158008E-05,3186,54853,243,0.58,5625,4.2,-0.21,-1.672219E-05,9.460411E-06
3186,54853,245,3587184529707737088,1237649961380741234,-16.50391,5540.387,-0.5963115,4.375283,5533.22,-0.5837809,20.00433,18.6327,18.09395,17.87903,17.78679,0.04110684,0.03050861,0.01925432,0.01892451,0.02590001,48.6110111951785,-8.28888016535909,19.99506,18.63735,18.07571,17.8744,17.78264,3587184529707737088,STAR,F9,-9.308277E-05,3186,54853,245,0.773,5261,4.55,-0.03,-7.94013E-05,7.458007E-06
3186,54833,260,3587188652540796928,1237649961380741234,-15.24316,5524.409,-0.4924452,4.472801,5502.1,-0.4941964,20.00433,18.6327,18.09395,17.87903,17.78679,0.04110684,0.03050861,0.01925432,0.01892451,0.02590001,48.6110111951785,-8.28888016535909,19.99506,18.63735,18.07571,17.8744,17.78264,3587184529707737088,STAR,F9,-9.308277E-05,3186,54853,245,0.773,5261,4.55,-0.03,-7.94013E-05,7.458007E-06
3186,54853,248,3587185354341457920,1237649961380741215,21.04573,5311.612,-0.514254,4.202091,5324.68,-0.3961515,19.13981,17.54418,16.85571,16.60355,16.46058,0.02595044,0.02993557,0.01859119,0.01807316,0.01680838,48.5553910718112,-8.12923609193024,19.14564,17.52764,16.83916,16.59326,16.45031,3587185354341457920,STAR,K1,4.577138E-05,3186,54853,248,0.819,5169,4.43,-0.17,4.585083E-05,3.748407E-06
3186,54833,253,3587186728395448320,1237649961380741215,24.12145,5367.253,-0.4267986,4.165442,5397.659,-0.4267986,19.13981,17.54418,16.85571,16.60355,16.46058,0.02595044,0.02993557,0.01859119,0.01807316,0.01680838,48.5553910718112,-8.12923609193024,19.14564,17.52764,16.83916,16.59326,16.45031,3587185354341457920,STAR,K1,4.577138E-05,3186,54853,248,0.819,5169,4.43,-0.17,4.585083E-05,3.748407E-06
3186,54833,249,3587185628883820544,1237649961380675687,10.10642,4549.717,-0.2320922,4.420298,4619.223,-0.2357142,19.69691,17.30938,16.28396,15.87092,15.60775,0.03620471,0.0267654,0.01886645,0.01651771,0.01465566,48.5163068548711,-8.29629285982968,19.7087,17.29892,16.26629,15.83656,15.60449,3587185904097271808,STAR,K5,1.710913E-05,3186,54853,250,1.099,4505,4.307,-0.07,1.547838E-05,4.905282E-06
3186,54853,250,3587185904097271808,1237649961380675687,11.9403,4600.563,-0.2440004,4.113265,4653.339,-0.373949,19.69691,17.30938,16.28396,15.87092,15.60775,0.03620471,0.0267654,0.01886645,0.01651771,0.01465566,48.5163068548711,-8.29629285982968,19.7087,17.29892,16.26629,15.83656,15.60449,3587185904097271808,STAR,K5,1.710913E-05,3186,54853,250,1.099,4505,4.307,-0.07,1.547838E-05,4.905282E-06
3186,54853,252,3587186453853085696,1237649961380741217,22.14259,4540.97,-0.343247,4.405508,4589.224,-0.343247,19.61323,17.17063,16.10289,15.73234,15.52794,0.03265183,0.02986388,0.01848348,0.01792486,0.01544607,48.5682762065734,-8.19843387435394,19.61464,17.17145,16.1074,15.7354,15.51795,3587186453853085696,STAR,K5,5.27074E-05,3186,54853,252,1.063,4353,4.522,-0.47,4.950953E-05,5.078295E-06
3186,54833,250,3587185903761727488,1237649961380741217,23.2102,4585.314,-0.591542,4.35862,4632.768,-0.4659742,19.61323,17.17063,16.10289,15.73234,15.52794,0.03265183,0.02986388,0.01848348,0.01792486,0.01544607,48.5682762065734,-8.19843387435394,19.61464,17.17145,16.1074,15.7354,15.51795,3587186453853085696,STAR,K5,5.27074E-05,3186,54853,252,1.063,4353,4.522,-0.47,4.950953E-05,5.078295E-06
3186,54853,257,3587187828242620416,1237649961380675651,16.54467,6200.49,-0.8016871,3.698102,6295.257,-0.7552681,20.55176,19.40886,18.99902,18.86882,18.83447,0.0600628,0.02891006,0.02126996,0.0209048,0.05184891,48.4163003110624,-8.16087080521453,20.55574,19.39152,18.98462,18.8644,18.82803,3587187828242620416,STAR,F5,1.653502E-05,3186,54853,257,0,6500,4,-0.5,3.083689E-05,2.222059E-05
